trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1788043193.000001181, sequence: 10460 - clear  0.000000000, sequence: 0
source 0 - assert 1788043194.000000706, sequence: 10461 - clear  0.000000000, sequence: 0
source 0 - assert 1788043194.999999926, sequence: 10462 - clear  0.000000000, sequence: 0
source 0 - assert 1788043196.000000256, sequence: 10463 - clear  0.000000000, sequence: 0
source 0 - assert 1788043197.000000272, sequence: 10464 - clear  0.000000000, sequence: 0
source 0 - assert 1788043197.999999802, sequence: 10465 - clear  0.000000000, sequence: 0
source 0 - assert 1788043199.000000239, sequence: 10466 - clear  0.000000000, sequence: 0
source 0 - assert 1788043199.999999768, sequence: 10467 - clear  0.000000000, sequence: 0
source 0 - assert 1788043200.999999872, sequence: 10468 - clear  0.000000000, sequence: 0
source 0 - assert 1788043201.999999987, sequence: 10469 - clear  0.000000000, sequence: 0
source 0 - assert 1788043203.000000126, sequence: 10470 - clear  0.000000000, sequence: 0
source 0 - assert 1788043203.999999987, sequence: 10471 - clear  0.000000000, sequence: 0
source 0 - assert 1788043204.999999922, sequence: 10472 - clear  0.000000000, sequence: 0
source 0 - assert 1788043206.000000041, sequence: 10473 - clear  0.000000000, sequence: 0
source 0 - assert 1788043206.999999838, sequence: 10474 - clear  0.000000000, sequence: 0
source 0 - assert 1788043207.999999970, sequence: 10475 - clear  0.000000000, sequence: 0
source 0 - assert 1788043208.999999878, sequence: 10476 - clear  0.000000000, sequence: 0
source 0 - assert 1788043210.000000158, sequence: 10477 - clear  0.000000000, sequence: 0
source 0 - assert 1788043210.999999717, sequence: 10478 - clear  0.000000000, sequence: 0
source 0 - assert 1788043212.000000776, sequence: 10479 - clear  0.000000000, sequence: 0
source 0 - assert 1788043213.000000057, sequence: 10480 - clear  0.000000000, sequence: 0
source 0 - assert 1788043213.999999504, sequence: 10481 - clear  0.000000000, sequence: 0
source 0 - assert 1788043214.999999709, sequence: 10482 - clear  0.000000000, sequence: 0
source 0 - assert 1788043215.999999820, sequence: 10483 - clear  0.000000000, sequence: 0
source 0 - assert 1788043217.000000024, sequence: 10484 - clear  0.000000000, sequence: 0
source 0 - assert 1788043217.999999451, sequence: 10485 - clear  0.000000000, sequence: 0
source 0 - assert 1788043218.999999847, sequence: 10486 - clear  0.000000000, sequence: 0
source 0 - assert 1788043219.999999798, sequence: 10487 - clear  0.000000000, sequence: 0
source 0 - assert 1788043220.999999805, sequence: 10488 - clear  0.000000000, sequence: 0
source 0 - assert 1788043221.999999535, sequence: 10489 - clear  0.000000000, sequence: 0
source 0 - assert 1788043222.999999695, sequence: 10490 - clear  0.000000000, sequence: 0
source 0 - assert 1788043224.000000447, sequence: 10491 - clear  0.000000000, sequence: 0
source 0 - assert 1788043225.000000014, sequence: 10492 - clear  0.000000000, sequence: 0
source 0 - assert 1788043226.000000043, sequence: 10493 - clear  0.000000000, sequence: 0
source 0 - assert 1788043227.000000162, sequence: 10494 - clear  0.000000000, sequence: 0
source 0 - assert 1788043228.000000466, sequence: 10495 - clear  0.000000000, sequence: 0
source 0 - assert 1788043229.000000010, sequence: 10496 - clear  0.000000000, sequence: 0
source 0 - assert 1788043229.999999962, sequence: 10497 - clear  0.000000000, sequence: 0
source 0 - assert 1788043231.000000297, sequence: 10498 - clear  0.000000000, sequence: 0
source 0 - assert 1788043232.000000133, sequence: 10499 - clear  0.000000000, sequence: 0
source 0 - assert 1788043233.000000061, sequence: 10500 - clear  0.000000000, sequence: 0
source 0 - assert 1788043234.000000174, sequence: 10501 - clear  0.000000000, sequence: 0
source 0 - assert 1788043235.000000378, sequence: 10502 - clear  0.000000000, sequence: 0
source 0 - assert 1788043236.000000212, sequence: 10503 - clear  0.000000000, sequence: 0
source 0 - assert 1788043236.999999953, sequence: 10504 - clear  0.000000000, sequence: 0
source 0 - assert 1788043238.000000379, sequence: 10505 - clear  0.000000000, sequence: 0
source 0 - assert 1788043239.000000077, sequence: 10506 - clear  0.000000000, sequence: 0
source 0 - assert 1788043239.999999980, sequence: 10507 - clear  0.000000000, sequence: 0
source 0 - assert 1788043241.000000252, sequence: 10508 - clear  0.000000000, sequence: 0
source 0 - assert 1788043242.000000322, sequence: 10509 - clear  0.000000000, sequence: 0
source 0 - assert 1788043242.999999892, sequence: 10510 - clear  0.000000000, sequence: 0
source 0 - assert 1788043243.999999943, sequence: 10511 - clear  0.000000000, sequence: 0
source 0 - assert 1788043245.000000291, sequence: 10512 - clear  0.000000000, sequence: 0
source 0 - assert 1788043245.999999861, sequence: 10513 - clear  0.000000000, sequence: 0
source 0 - assert 1788043246.999999988, sequence: 10514 - clear  0.000000000, sequence: 0
source 0 - assert 1788043247.999999485, sequence: 10515 - clear  0.000000000, sequence: 0
source 0 - assert 1788043249.000000223, sequence: 10516 - clear  0.000000000, sequence: 0
source 0 - assert 1788043250.000000091, sequence: 10517 - clear  0.000000000, sequence: 0
source 0 - assert 1788043250.999999777, sequence: 10518 - clear  0.000000000, sequence: 0
source 0 - assert 1788043252.000000075, sequence: 10519 - clear  0.000000000, sequence: 0
source 0 - assert 1788043252.999999724, sequence: 10520 - clear  0.000000000, sequence: 0
source 0 - assert 1788043253.999999817, sequence: 10521 - clear  0.000000000, sequence: 0
source 0 - assert 1788043254.999999652, sequence: 10522 - clear  0.000000000, sequence: 0
source 0 - assert 1788043256.000000283, sequence: 10523 - clear  0.000000000, sequence: 0
source 0 - assert 1788043256.999999859, sequence: 10524 - clear  0.000000000, sequence: 0
source 0 - assert 1788043257.999999787, sequence: 10525 - clear  0.000000000, sequence: 0
source 0 - assert 1788043259.000000125, sequence: 10526 - clear  0.000000000, sequence: 0
source 0 - assert 1788043259.999999926, sequence: 10527 - clear  0.000000000, sequence: 0
source 0 - assert 1788043260.999999801, sequence: 10528 - clear  0.000000000, sequence: 0
source 0 - assert 1788043261.999999713, sequence: 10529 - clear  0.000000000, sequence: 0
source 0 - assert 1788043263.000000200, sequence: 10530 - clear  0.000000000, sequence: 0
source 0 - assert 1788043264.000000447, sequence: 10531 - clear  0.000000000, sequence: 0
source 0 - assert 1788043264.999999749, sequence: 10532 - clear  0.000000000, sequence: 0
source 0 - assert 1788043265.999999939, sequence: 10533 - clear  0.000000000, sequence: 0
source 0 - assert 1788043267.000000313, sequence: 10534 - clear  0.000000000, sequence: 0
source 0 - assert 1788043268.000000112, sequence: 10535 - clear  0.000000000, sequence: 0
source 0 - assert 1788043269.000000096, sequence: 10536 - clear  0.000000000, sequence: 0
source 0 - assert 1788043270.000000395, sequence: 10537 - clear  0.000000000, sequence: 0
source 0 - assert 1788043271.000000064, sequence: 10538 - clear  0.000000000, sequence: 0
source 0 - assert 1788043271.999999991, sequence: 10539 - clear  0.000000000, sequence: 0
source 0 - assert 1788043272.999999919, sequence: 10540 - clear  0.000000000, sequence: 0
source 0 - assert 1788043274.000000031, sequence: 10541 - clear  0.000000000, sequence: 0
source 0 - assert 1788043275.000000107, sequence: 10542 - clear  0.000000000, sequence: 0
source 0 - assert 1788043276.000000145, sequence: 10543 - clear  0.000000000, sequence: 0
source 0 - assert 1788043277.000000425, sequence: 10544 - clear  0.000000000, sequence: 0
source 0 - assert 1788043277.999999926, sequence: 10545 - clear  0.000000000, sequence: 0
source 0 - assert 1788043278.999999944, sequence: 10546 - clear  0.000000000, sequence: 0
source 0 - assert 1788043279.999999944, sequence: 10547 - clear  0.000000000, sequence: 0
source 0 - assert 1788043281.000000407, sequence: 10548 - clear  0.000000000, sequence: 0
source 0 - assert 1788043282.000000203, sequence: 10549 - clear  0.000000000, sequence: 0
source 0 - assert 1788043283.000000020, sequence: 10550 - clear  0.000000000, sequence: 0
source 0 - assert 1788043284.000000299, sequence: 10551 - clear  0.000000000, sequence: 0
source 0 - assert 1788043284.999999782, sequence: 10552 - clear  0.000000000, sequence: 0
source 0 - assert 1788043285.999999727, sequence: 10553 - clear  0.000000000, sequence: 0
source 0 - assert 1788043286.999999783, sequence: 10554 - clear  0.000000000, sequence: 0
source 0 - assert 1788043288.000000394, sequence: 10555 - clear  0.000000000, sequence: 0
source 0 - assert 1788043289.000000265, sequence: 10556 - clear  0.000000000, sequence: 0
source 0 - assert 1788043290.000000025, sequence: 10557 - clear  0.000000000, sequence: 0
source 0 - assert 1788043291.000000470, sequence: 10558 - clear  0.000000000, sequence: 0
source 0 - assert 1788043291.999999989, sequence: 10559 - clear  0.000000000, sequence: 0
source 0 - assert 1788043293.000000064, sequence: 10560 - clear  0.000000000, sequence: 0
source 0 - assert 1788043294.000000120, sequence: 10561 - clear  0.000000000, sequence: 0
source 0 - assert 1788043295.000000195, sequence: 10562 - clear  0.000000000, sequence: 0
source 0 - assert 1788043295.999999732, sequence: 10563 - clear  0.000000000, sequence: 0
source 0 - assert 1788043296.999999844, sequence: 10564 - clear  0.000000000, sequence: 0
source 0 - assert 1788043297.999999974, sequence: 10565 - clear  0.000000000, sequence: 0
source 0 - assert 1788043298.999999660, sequence: 10566 - clear  0.000000000, sequence: 0
source 0 - assert 1788043299.999999791, sequence: 10567 - clear  0.000000000, sequence: 0
source 0 - assert 1788043300.999999718, sequence: 10568 - clear  0.000000000, sequence: 0
source 0 - assert 1788043302.000000090, sequence: 10569 - clear  0.000000000, sequence: 0
source 0 - assert 1788043302.999999723, sequence: 10570 - clear  0.000000000, sequence: 0
source 0 - assert 1788043303.999999689, sequence: 10571 - clear  0.000000000, sequence: 0
source 0 - assert 1788043304.999999860, sequence: 10572 - clear  0.000000000, sequence: 0
source 0 - assert 1788043305.999999642, sequence: 10573 - clear  0.000000000, sequence: 0
source 0 - assert 1788043306.999999648, sequence: 10574 - clear  0.000000000, sequence: 0
source 0 - assert 1788043307.999999785, sequence: 10575 - clear  0.000000000, sequence: 0
source 0 - assert 1788043309.000000476, sequence: 10576 - clear  0.000000000, sequence: 0
source 0 - assert 1788043310.000000113, sequence: 10577 - clear  0.000000000, sequence: 0
source 0 - assert 1788043310.999999992, sequence: 10578 - clear  0.000000000, sequence: 0
source 0 - assert 1788043312.000000149, sequence: 10579 - clear  0.000000000, sequence: 0
source 0 - assert 1788043313.000000307, sequence: 10580 - clear  0.000000000, sequence: 0
source 0 - assert 1788043314.000000129, sequence: 10581 - clear  0.000000000, sequence: 0
source 0 - assert 1788043315.000000279, sequence: 10582 - clear  0.000000000, sequence: 0
source 0 - assert 1788043316.000000763, sequence: 10583 - clear  0.000000000, sequence: 0
source 0 - assert 1788043317.000000005, sequence: 10584 - clear  0.000000000, sequence: 0
source 0 - assert 1788043317.999999914, sequence: 10585 - clear  0.000000000, sequence: 0
source 0 - assert 1788043318.999999988, sequence: 10586 - clear  0.000000000, sequence: 0
source 0 - assert 1788043320.000000488, sequence: 10587 - clear  0.000000000, sequence: 0
source 0 - assert 1788043320.999999932, sequence: 10588 - clear  0.000000000, sequence: 0
source 0 - assert 1788043322.000000228, sequence: 10589 - clear  0.000000000, sequence: 0
source 0 - assert 1788043323.000000452, sequence: 10590 - clear  0.000000000, sequence: 0
source 0 - assert 1788043324.000000175, sequence: 10591 - clear  0.000000000, sequence: 0
source 0 - assert 1788043325.000000010, sequence: 10592 - clear  0.000000000, sequence: 0
source 0 - assert 1788043325.999999956, sequence: 10593 - clear  0.000000000, sequence: 0
source 0 - assert 1788043327.000000381, sequence: 10594 - clear  0.000000000, sequence: 0
source 0 - assert 1788043327.999999935, sequence: 10595 - clear  0.000000000, sequence: 0
source 0 - assert 1788043328.999999990, sequence: 10596 - clear  0.000000000, sequence: 0
source 0 - assert 1788043330.000000471, sequence: 10597 - clear  0.000000000, sequence: 0
source 0 - assert 1788043331.000000972, sequence: 10598 - clear  0.000000000, sequence: 0
source 0 - assert 1788043331.999999973, sequence: 10599 - clear  0.000000000, sequence: 0
source 0 - assert 1788043333.000000289, sequence: 10600 - clear  0.000000000, sequence: 0
source 0 - assert 1788043334.000000400, sequence: 10601 - clear  0.000000000, sequence: 0
source 0 - assert 1788043335.000000080, sequence: 10602 - clear  0.000000000, sequence: 0
source 0 - assert 1788043336.000000019, sequence: 10603 - clear  0.000000000, sequence: 0
source 0 - assert 1788043337.000000180, sequence: 10604 - clear  0.000000000, sequence: 0
source 0 - assert 1788043337.999999935, sequence: 10605 - clear  0.000000000, sequence: 0
source 0 - assert 1788043338.999999768, sequence: 10606 - clear  0.000000000, sequence: 0
source 0 - assert 1788043339.999999897, sequence: 10607 - clear  0.000000000, sequence: 0
source 0 - assert 1788043341.000000415, sequence: 10608 - clear  0.000000000, sequence: 0
source 0 - assert 1788043342.000000451, sequence: 10609 - clear  0.000000000, sequence: 0
source 0 - assert 1788043343.000000304, sequence: 10610 - clear  0.000000000, sequence: 0
source 0 - assert 1788043343.999999954, sequence: 10611 - clear  0.000000000, sequence: 0
source 0 - assert 1788043344.999999825, sequence: 10612 - clear  0.000000000, sequence: 0
source 0 - assert 1788043345.999999623, sequence: 10613 - clear  0.000000000, sequence: 0
source 0 - assert 1788043346.999999790, sequence: 10614 - clear  0.000000000, sequence: 0
source 0 - assert 1788043348.000000253, sequence: 10615 - clear  0.000000000, sequence: 0
source 0 - assert 1788043348.999999957, sequence: 10616 - clear  0.000000000, sequence: 0
source 0 - assert 1788043349.999999772, sequence: 10617 - clear  0.000000000, sequence: 0
source 0 - assert 1788043350.999999774, sequence: 10618 - clear  0.000000000, sequence: 0
source 0 - assert 1788043351.999999942, sequence: 10619 - clear  0.000000000, sequence: 0
source 0 - assert 1788043352.999999943, sequence: 10620 - clear  0.000000000, sequence: 0
source 0 - assert 1788043353.999999982, sequence: 10621 - clear  0.000000000, sequence: 0
source 0 - assert 1788043355.000000558, sequence: 10622 - clear  0.000000000, sequence: 0
source 0 - assert 1788043355.999999986, sequence: 10623 - clear  0.000000000, sequence: 0
source 0 - assert 1788043357.000000006, sequence: 10624 - clear  0.000000000, sequence: 0
source 0 - assert 1788043358.000000046, sequence: 10625 - clear  0.000000000, sequence: 0
source 0 - assert 1788043359.000000307, sequence: 10626 - clear  0.000000000, sequence: 0
source 0 - assert 1788043360.000000031, sequence: 10627 - clear  0.000000000, sequence: 0
source 0 - assert 1788043361.000000051, sequence: 10628 - clear  0.000000000, sequence: 0
source 0 - assert 1788043362.000000219, sequence: 10629 - clear  0.000000000, sequence: 0
source 0 - assert 1788043363.000000147, sequence: 10630 - clear  0.000000000, sequence: 0
source 0 - assert 1788043363.999999870, sequence: 10631 - clear  0.000000000, sequence: 0
source 0 - assert 1788043365.000000131, sequence: 10632 - clear  0.000000000, sequence: 0
source 0 - assert 1788043366.000000503, sequence: 10633 - clear  0.000000000, sequence: 0
source 0 - assert 1788043366.999999893, sequence: 10634 - clear  0.000000000, sequence: 0
source 0 - assert 1788043368.000000079, sequence: 10635 - clear  0.000000000, sequence: 0
source 0 - assert 1788043369.000000488, sequence: 10636 - clear  0.000000000, sequence: 0
source 0 - assert 1788043369.999999859, sequence: 10637 - clear  0.000000000, sequence: 0
source 0 - assert 1788043370.999999875, sequence: 10638 - clear  0.000000000, sequence: 0
source 0 - assert 1788043371.999999854, sequence: 10639 - clear  0.000000000, sequence: 0
source 0 - assert 1788043373.000000334, sequence: 10640 - clear  0.000000000, sequence: 0
source 0 - assert 1788043373.999999906, sequence: 10641 - clear  0.000000000, sequence: 0
source 0 - assert 1788043375.000000037, sequence: 10642 - clear  0.000000000, sequence: 0
source 0 - assert 1788043376.000000131, sequence: 10643 - clear  0.000000000, sequence: 0
source 0 - assert 1788043376.999999577, sequence: 10644 - clear  0.000000000, sequence: 0
source 0 - assert 1788043377.999999763, sequence: 10645 - clear  0.000000000, sequence: 0
source 0 - assert 1788043378.999999968, sequence: 10646 - clear  0.000000000, sequence: 0
source 0 - assert 1788043380.000000266, sequence: 10647 - clear  0.000000000, sequence: 0
source 0 - assert 1788043380.999999860, sequence: 10648 - clear  0.000000000, sequence: 0
source 0 - assert 1788043381.999999935, sequence: 10649 - clear  0.000000000, sequence: 0
source 0 - assert 1788043383.000000048, sequence: 10650 - clear  0.000000000, sequence: 0
source 0 - assert 1788043383.999999771, sequence: 10651 - clear  0.000000000, sequence: 0
source 0 - assert 1788043384.999999810, sequence: 10652 - clear  0.000000000, sequence: 0
source 0 - assert 1788043385.999999719, sequence: 10653 - clear  0.000000000, sequence: 0
source 0 - assert 1788043387.000000147, sequence: 10654 - clear  0.000000000, sequence: 0
source 0 - assert 1788043387.999999890, sequence: 10655 - clear  0.000000000, sequence: 0
source 0 - assert 1788043388.999999781, sequence: 10656 - clear  0.000000000, sequence: 0
source 0 - assert 1788043389.999999839, sequence: 10657 - clear  0.000000000, sequence: 0
source 0 - assert 1788043390.999999695, sequence: 10658 - clear  0.000000000, sequence: 0
source 0 - assert 1788043391.999999698, sequence: 10659 - clear  0.000000000, sequence: 0
source 0 - assert 1788043392.999999646, sequence: 10660 - clear  0.000000000, sequence: 0
source 0 - assert 1788043394.000000446, sequence: 10661 - clear  0.000000000, sequence: 0
source 0 - assert 1788043394.999999953, sequence: 10662 - clear  0.000000000, sequence: 0
source 0 - assert 1788043396.000000107, sequence: 10663 - clear  0.000000000, sequence: 0
source 0 - assert 1788043397.000000891, sequence: 10664 - clear  0.000000000, sequence: 0
source 0 - assert 1788043397.999999804, sequence: 10665 - clear  0.000000000, sequence: 0
source 0 - assert 1788043399.000000157, sequence: 10666 - clear  0.000000000, sequence: 0
source 0 - assert 1788043400.000000121, sequence: 10667 - clear  0.000000000, sequence: 0
source 0 - assert 1788043401.000000400, sequence: 10668 - clear  0.000000000, sequence: 0
source 0 - assert 1788043401.999999920, sequence: 10669 - clear  0.000000000, sequence: 0
source 0 - assert 1788043402.999999846, sequence: 10670 - clear  0.000000000, sequence: 0
source 0 - assert 1788043404.000000624, sequence: 10671 - clear  0.000000000, sequence: 0
source 0 - assert 1788043405.000000273, sequence: 10672 - clear  0.000000000, sequence: 0
source 0 - assert 1788043406.000000218, sequence: 10673 - clear  0.000000000, sequence: 0
source 0 - assert 1788043406.999999922, sequence: 10674 - clear  0.000000000, sequence: 0
source 0 - assert 1788043408.000000330, sequence: 10675 - clear  0.000000000, sequence: 0
source 0 - assert 1788043408.999999905, sequence: 10676 - clear  0.000000000, sequence: 0
source 0 - assert 1788043410.000000072, sequence: 10677 - clear  0.000000000, sequence: 0
source 0 - assert 1788043410.999999980, sequence: 10678 - clear  0.000000000, sequence: 0
source 0 - assert 1788043412.000000259, sequence: 10679 - clear  0.000000000, sequence: 0
source 0 - assert 1788043412.999999944, sequence: 10680 - clear  0.000000000, sequence: 0
source 0 - assert 1788043413.999999890, sequence: 10681 - clear  0.000000000, sequence: 0
source 0 - assert 1788043415.000000261, sequence: 10682 - clear  0.000000000, sequence: 0
source 0 - assert 1788043415.999999911, sequence: 10683 - clear  0.000000000, sequence: 0
source 0 - assert 1788043416.999999986, sequence: 10684 - clear  0.000000000, sequence: 0
source 0 - assert 1788043417.999999895, sequence: 10685 - clear  0.000000000, sequence: 0
source 0 - assert 1788043419.000000359, sequence: 10686 - clear  0.000000000, sequence: 0
source 0 - assert 1788043419.999999916, sequence: 10687 - clear  0.000000000, sequence: 0
source 0 - assert 1788043421.000000010, sequence: 10688 - clear  0.000000000, sequence: 0
source 0 - assert 1788043422.000000123, sequence: 10689 - clear  0.000000000, sequence: 0
source 0 - assert 1788043422.999999902, sequence: 10690 - clear  0.000000000, sequence: 0
source 0 - assert 1788043423.999999811, sequence: 10691 - clear  0.000000000, sequence: 0
source 0 - assert 1788043424.999999961, sequence: 10692 - clear  0.000000000, sequence: 0
source 0 - assert 1788043426.000000277, sequence: 10693 - clear  0.000000000, sequence: 0
source 0 - assert 1788043426.999999853, sequence: 10694 - clear  0.000000000, sequence: 0
source 0 - assert 1788043427.999999947, sequence: 10695 - clear  0.000000000, sequence: 0
source 0 - assert 1788043429.000000097, sequence: 10696 - clear  0.000000000, sequence: 0
source 0 - assert 1788043429.999999876, sequence: 10697 - clear  0.000000000, sequence: 0
source 0 - assert 1788043430.999999989, sequence: 10698 - clear  0.000000000, sequence: 0
source 0 - assert 1788043431.999999879, sequence: 10699 - clear  0.000000000, sequence: 0
source 0 - assert 1788043432.999999973, sequence: 10700 - clear  0.000000000, sequence: 0
source 0 - assert 1788043433.999999642, sequence: 10701 - clear  0.000000000, sequence: 0
source 0 - assert 1788043434.999999754, sequence: 10702 - clear  0.000000000, sequence: 0
source 0 - assert 1788043436.000000478, sequence: 10703 - clear  0.000000000, sequence: 0
source 0 - assert 1788043436.999999943, sequence: 10704 - clear  0.000000000, sequence: 0
source 0 - assert 1788043437.999999926, sequence: 10705 - clear  0.000000000, sequence: 0
source 0 - assert 1788043438.999999669, sequence: 10706 - clear  0.000000000, sequence: 0
source 0 - assert 1788043440.000000431, sequence: 10707 - clear  0.000000000, sequence: 0
source 0 - assert 1788043441.000000156, sequence: 10708 - clear  0.000000000, sequence: 0
source 0 - assert 1788043442.000000158, sequence: 10709 - clear  0.000000000, sequence: 0
source 0 - assert 1788043443.000000308, sequence: 10710 - clear  0.000000000, sequence: 0
