trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1788042502.999999915, sequence: 9770 - clear  0.000000000, sequence: 0
source 0 - assert 1788042504.000000140, sequence: 9771 - clear  0.000000000, sequence: 0
source 0 - assert 1788042505.000000124, sequence: 9772 - clear  0.000000000, sequence: 0
source 0 - assert 1788042506.000000108, sequence: 9773 - clear  0.000000000, sequence: 0
source 0 - assert 1788042507.000000073, sequence: 9774 - clear  0.000000000, sequence: 0
source 0 - assert 1788042508.000000093, sequence: 9775 - clear  0.000000000, sequence: 0
source 0 - assert 1788042509.000000355, sequence: 9776 - clear  0.000000000, sequence: 0
source 0 - assert 1788042510.000000005, sequence: 9777 - clear  0.000000000, sequence: 0
source 0 - assert 1788042510.999999877, sequence: 9778 - clear  0.000000000, sequence: 0
source 0 - assert 1788042512.000000008, sequence: 9779 - clear  0.000000000, sequence: 0
source 0 - assert 1788042513.000000436, sequence: 9780 - clear  0.000000000, sequence: 0
source 0 - assert 1788042514.000000123, sequence: 9781 - clear  0.000000000, sequence: 0
source 0 - assert 1788042515.000000106, sequence: 9782 - clear  0.000000000, sequence: 0
source 0 - assert 1788042516.000000256, sequence: 9783 - clear  0.000000000, sequence: 0
source 0 - assert 1788042517.000000073, sequence: 9784 - clear  0.000000000, sequence: 0
source 0 - assert 1788042517.999999889, sequence: 9785 - clear  0.000000000, sequence: 0
source 0 - assert 1788042519.000000020, sequence: 9786 - clear  0.000000000, sequence: 0
source 0 - assert 1788042520.000000299, sequence: 9787 - clear  0.000000000, sequence: 0
source 0 - assert 1788042520.999999911, sequence: 9788 - clear  0.000000000, sequence: 0
source 0 - assert 1788042522.000000246, sequence: 9789 - clear  0.000000000, sequence: 0
source 0 - assert 1788042523.000000211, sequence: 9790 - clear  0.000000000, sequence: 0
source 0 - assert 1788042523.999999971, sequence: 9791 - clear  0.000000000, sequence: 0
source 0 - assert 1788042525.000000103, sequence: 9792 - clear  0.000000000, sequence: 0
source 0 - assert 1788042525.999999826, sequence: 9793 - clear  0.000000000, sequence: 0
source 0 - assert 1788042526.999999790, sequence: 9794 - clear  0.000000000, sequence: 0
source 0 - assert 1788042527.999999921, sequence: 9795 - clear  0.000000000, sequence: 0
source 0 - assert 1788042528.999999755, sequence: 9796 - clear  0.000000000, sequence: 0
source 0 - assert 1788042530.000000182, sequence: 9797 - clear  0.000000000, sequence: 0
source 0 - assert 1788042530.999999684, sequence: 9798 - clear  0.000000000, sequence: 0
source 0 - assert 1788042532.000000815, sequence: 9799 - clear  0.000000000, sequence: 0
source 0 - assert 1788042532.999999688, sequence: 9800 - clear  0.000000000, sequence: 0
source 0 - assert 1788042534.000000338, sequence: 9801 - clear  0.000000000, sequence: 0
source 0 - assert 1788042534.999999895, sequence: 9802 - clear  0.000000000, sequence: 0
source 0 - assert 1788042536.000000804, sequence: 9803 - clear  0.000000000, sequence: 0
source 0 - assert 1788042537.000000862, sequence: 9804 - clear  0.000000000, sequence: 0
source 0 - assert 1788042537.999999919, sequence: 9805 - clear  0.000000000, sequence: 0
source 0 - assert 1788042538.999999847, sequence: 9806 - clear  0.000000000, sequence: 0
source 0 - assert 1788042539.999999849, sequence: 9807 - clear  0.000000000, sequence: 0
source 0 - assert 1788042541.000000370, sequence: 9808 - clear  0.000000000, sequence: 0
source 0 - assert 1788042542.000000057, sequence: 9809 - clear  0.000000000, sequence: 0
source 0 - assert 1788042543.000000097, sequence: 9810 - clear  0.000000000, sequence: 0
source 0 - assert 1788042544.000000304, sequence: 9811 - clear  0.000000000, sequence: 0
source 0 - assert 1788042545.000000103, sequence: 9812 - clear  0.000000000, sequence: 0
source 0 - assert 1788042546.000000105, sequence: 9813 - clear  0.000000000, sequence: 0
source 0 - assert 1788042547.000000292, sequence: 9814 - clear  0.000000000, sequence: 0
source 0 - assert 1788042548.000001424, sequence: 9815 - clear  0.000000000, sequence: 0
source 0 - assert 1788042549.000000074, sequence: 9816 - clear  0.000000000, sequence: 0
source 0 - assert 1788042550.000000223, sequence: 9817 - clear  0.000000000, sequence: 0
source 0 - assert 1788042551.000000408, sequence: 9818 - clear  0.000000000, sequence: 0
source 0 - assert 1788042552.000000519, sequence: 9819 - clear  0.000000000, sequence: 0
source 0 - assert 1788042552.999999946, sequence: 9820 - clear  0.000000000, sequence: 0
source 0 - assert 1788042553.999999981, sequence: 9821 - clear  0.000000000, sequence: 0
source 0 - assert 1788042555.000000570, sequence: 9822 - clear  0.000000000, sequence: 0
source 0 - assert 1788042555.999999845, sequence: 9823 - clear  0.000000000, sequence: 0
source 0 - assert 1788042557.000000063, sequence: 9824 - clear  0.000000000, sequence: 0
source 0 - assert 1788042558.000000283, sequence: 9825 - clear  0.000000000, sequence: 0
source 0 - assert 1788042559.000000340, sequence: 9826 - clear  0.000000000, sequence: 0
source 0 - assert 1788042560.000000081, sequence: 9827 - clear  0.000000000, sequence: 0
source 0 - assert 1788042560.999999953, sequence: 9828 - clear  0.000000000, sequence: 0
source 0 - assert 1788042562.000000453, sequence: 9829 - clear  0.000000000, sequence: 0
source 0 - assert 1788042562.999999785, sequence: 9830 - clear  0.000000000, sequence: 0
source 0 - assert 1788042564.000000025, sequence: 9831 - clear  0.000000000, sequence: 0
source 0 - assert 1788042564.999999950, sequence: 9832 - clear  0.000000000, sequence: 0
source 0 - assert 1788042566.000000227, sequence: 9833 - clear  0.000000000, sequence: 0
source 0 - assert 1788042567.000001414, sequence: 9834 - clear  0.000000000, sequence: 0
source 0 - assert 1788042568.000000100, sequence: 9835 - clear  0.000000000, sequence: 0
source 0 - assert 1788042569.000000212, sequence: 9836 - clear  0.000000000, sequence: 0
source 0 - assert 1788042570.000000175, sequence: 9837 - clear  0.000000000, sequence: 0
source 0 - assert 1788042571.000000101, sequence: 9838 - clear  0.000000000, sequence: 0
source 0 - assert 1788042571.999999822, sequence: 9839 - clear  0.000000000, sequence: 0
source 0 - assert 1788042572.999999691, sequence: 9840 - clear  0.000000000, sequence: 0
source 0 - assert 1788042573.999999691, sequence: 9841 - clear  0.000000000, sequence: 0
source 0 - assert 1788042574.999999860, sequence: 9842 - clear  0.000000000, sequence: 0
source 0 - assert 1788042576.000000231, sequence: 9843 - clear  0.000000000, sequence: 0
source 0 - assert 1788042577.000000011, sequence: 9844 - clear  0.000000000, sequence: 0
source 0 - assert 1788042577.999999716, sequence: 9845 - clear  0.000000000, sequence: 0
source 0 - assert 1788042578.999999736, sequence: 9846 - clear  0.000000000, sequence: 0
source 0 - assert 1788042579.999999738, sequence: 9847 - clear  0.000000000, sequence: 0
source 0 - assert 1788042580.999999702, sequence: 9848 - clear  0.000000000, sequence: 0
source 0 - assert 1788042581.999999686, sequence: 9849 - clear  0.000000000, sequence: 0
source 0 - assert 1788042583.000000191, sequence: 9850 - clear  0.000000000, sequence: 0
source 0 - assert 1788042583.999999973, sequence: 9851 - clear  0.000000000, sequence: 0
source 0 - assert 1788042584.999999941, sequence: 9852 - clear  0.000000000, sequence: 0
source 0 - assert 1788042586.000000149, sequence: 9853 - clear  0.000000000, sequence: 0
source 0 - assert 1788042587.000000281, sequence: 9854 - clear  0.000000000, sequence: 0
source 0 - assert 1788042588.000000228, sequence: 9855 - clear  0.000000000, sequence: 0
source 0 - assert 1788042589.000001545, sequence: 9856 - clear  0.000000000, sequence: 0
source 0 - assert 1788042590.000000343, sequence: 9857 - clear  0.000000000, sequence: 0
source 0 - assert 1788042591.000000086, sequence: 9858 - clear  0.000000000, sequence: 0
source 0 - assert 1788042592.000001809, sequence: 9859 - clear  0.000000000, sequence: 0
source 0 - assert 1788042593.000000070, sequence: 9860 - clear  0.000000000, sequence: 0
source 0 - assert 1788042594.000000590, sequence: 9861 - clear  0.000000000, sequence: 0
source 0 - assert 1788042595.000000015, sequence: 9862 - clear  0.000000000, sequence: 0
source 0 - assert 1788042595.999999997, sequence: 9863 - clear  0.000000000, sequence: 0
source 0 - assert 1788042597.000000237, sequence: 9864 - clear  0.000000000, sequence: 0
source 0 - assert 1788042597.999999774, sequence: 9865 - clear  0.000000000, sequence: 0
source 0 - assert 1788042598.999999941, sequence: 9866 - clear  0.000000000, sequence: 0
source 0 - assert 1788042600.000000015, sequence: 9867 - clear  0.000000000, sequence: 0
source 0 - assert 1788042601.000000477, sequence: 9868 - clear  0.000000000, sequence: 0
source 0 - assert 1788042602.000000496, sequence: 9869 - clear  0.000000000, sequence: 0
source 0 - assert 1788042603.000007256, sequence: 9870 - clear  0.000000000, sequence: 0
source 0 - assert 1788042604.000004406, sequence: 9871 - clear  0.000000000, sequence: 0
source 0 - assert 1788042604.999999962, sequence: 9872 - clear  0.000000000, sequence: 0
source 0 - assert 1788042606.000002833, sequence: 9873 - clear  0.000000000, sequence: 0
source 0 - assert 1788042607.000000166, sequence: 9874 - clear  0.000000000, sequence: 0
source 0 - assert 1788042608.000010481, sequence: 9875 - clear  0.000000000, sequence: 0
source 0 - assert 1788042609.000000166, sequence: 9876 - clear  0.000000000, sequence: 0
source 0 - assert 1788042609.999999740, sequence: 9877 - clear  0.000000000, sequence: 0
source 0 - assert 1788042611.000000999, sequence: 9878 - clear  0.000000000, sequence: 0
source 0 - assert 1788042612.000002277, sequence: 9879 - clear  0.000000000, sequence: 0
source 0 - assert 1788042613.000000555, sequence: 9880 - clear  0.000000000, sequence: 0
source 0 - assert 1788042614.000002296, sequence: 9881 - clear  0.000000000, sequence: 0
source 0 - assert 1788042615.000009167, sequence: 9882 - clear  0.000000000, sequence: 0
source 0 - assert 1788042616.000005242, sequence: 9883 - clear  0.000000000, sequence: 0
source 0 - assert 1788042617.000001262, sequence: 9884 - clear  0.000000000, sequence: 0
source 0 - assert 1788042618.000001263, sequence: 9885 - clear  0.000000000, sequence: 0
source 0 - assert 1788042619.000001412, sequence: 9886 - clear  0.000000000, sequence: 0
source 0 - assert 1788042620.000001265, sequence: 9887 - clear  0.000000000, sequence: 0
source 0 - assert 1788042621.000000951, sequence: 9888 - clear  0.000000000, sequence: 0
source 0 - assert 1788042622.000000063, sequence: 9889 - clear  0.000000000, sequence: 0
source 0 - assert 1788042623.000000064, sequence: 9890 - clear  0.000000000, sequence: 0
source 0 - assert 1788042623.999999750, sequence: 9891 - clear  0.000000000, sequence: 0
source 0 - assert 1788042624.999999733, sequence: 9892 - clear  0.000000000, sequence: 0
source 0 - assert 1788042626.000000251, sequence: 9893 - clear  0.000000000, sequence: 0
source 0 - assert 1788042626.999999935, sequence: 9894 - clear  0.000000000, sequence: 0
source 0 - assert 1788042628.000000045, sequence: 9895 - clear  0.000000000, sequence: 0
source 0 - assert 1788042629.000000359, sequence: 9896 - clear  0.000000000, sequence: 0
source 0 - assert 1788042629.999999858, sequence: 9897 - clear  0.000000000, sequence: 0
source 0 - assert 1788042630.999999840, sequence: 9898 - clear  0.000000000, sequence: 0
source 0 - assert 1788042632.000000173, sequence: 9899 - clear  0.000000000, sequence: 0
source 0 - assert 1788042633.000000489, sequence: 9900 - clear  0.000000000, sequence: 0
source 0 - assert 1788042634.000000193, sequence: 9901 - clear  0.000000000, sequence: 0
source 0 - assert 1788042635.000000101, sequence: 9902 - clear  0.000000000, sequence: 0
source 0 - assert 1788042636.000000138, sequence: 9903 - clear  0.000000000, sequence: 0
source 0 - assert 1788042636.999999861, sequence: 9904 - clear  0.000000000, sequence: 0
source 0 - assert 1788042638.000000176, sequence: 9905 - clear  0.000000000, sequence: 0
source 0 - assert 1788042639.000000154, sequence: 9906 - clear  0.000000000, sequence: 0
source 0 - assert 1788042640.000000243, sequence: 9907 - clear  0.000000000, sequence: 0
source 0 - assert 1788042640.999999999, sequence: 9908 - clear  0.000000000, sequence: 0
source 0 - assert 1788042641.999999867, sequence: 9909 - clear  0.000000000, sequence: 0
source 0 - assert 1788042643.000000218, sequence: 9910 - clear  0.000000000, sequence: 0
source 0 - assert 1788042644.000000403, sequence: 9911 - clear  0.000000000, sequence: 0
source 0 - assert 1788042644.999999847, sequence: 9912 - clear  0.000000000, sequence: 0
source 0 - assert 1788042645.999999885, sequence: 9913 - clear  0.000000000, sequence: 0
source 0 - assert 1788042647.000000293, sequence: 9914 - clear  0.000000000, sequence: 0
source 0 - assert 1788042648.000000091, sequence: 9915 - clear  0.000000000, sequence: 0
source 0 - assert 1788042649.000000777, sequence: 9916 - clear  0.000000000, sequence: 0
source 0 - assert 1788042649.999999908, sequence: 9917 - clear  0.000000000, sequence: 0
source 0 - assert 1788042651.000000483, sequence: 9918 - clear  0.000000000, sequence: 0
source 0 - assert 1788042651.999999781, sequence: 9919 - clear  0.000000000, sequence: 0
source 0 - assert 1788042653.000000004, sequence: 9920 - clear  0.000000000, sequence: 0
source 0 - assert 1788042654.000000098, sequence: 9921 - clear  0.000000000, sequence: 0
source 0 - assert 1788042654.999999822, sequence: 9922 - clear  0.000000000, sequence: 0
source 0 - assert 1788042656.000000841, sequence: 9923 - clear  0.000000000, sequence: 0
source 0 - assert 1788042656.999999750, sequence: 9924 - clear  0.000000000, sequence: 0
source 0 - assert 1788042657.999999696, sequence: 9925 - clear  0.000000000, sequence: 0
source 0 - assert 1788042658.999999586, sequence: 9926 - clear  0.000000000, sequence: 0
source 0 - assert 1788042659.999999958, sequence: 9927 - clear  0.000000000, sequence: 0
source 0 - assert 1788042661.000000219, sequence: 9928 - clear  0.000000000, sequence: 0
source 0 - assert 1788042661.999999851, sequence: 9929 - clear  0.000000000, sequence: 0
source 0 - assert 1788042662.999999871, sequence: 9930 - clear  0.000000000, sequence: 0
source 0 - assert 1788042663.999999835, sequence: 9931 - clear  0.000000000, sequence: 0
source 0 - assert 1788042665.000000022, sequence: 9932 - clear  0.000000000, sequence: 0
source 0 - assert 1788042665.999999580, sequence: 9933 - clear  0.000000000, sequence: 0
source 0 - assert 1788042666.999999807, sequence: 9934 - clear  0.000000000, sequence: 0
source 0 - assert 1788042667.999999996, sequence: 9935 - clear  0.000000000, sequence: 0
source 0 - assert 1788042669.000001316, sequence: 9936 - clear  0.000000000, sequence: 0
source 0 - assert 1788042669.999999912, sequence: 9937 - clear  0.000000000, sequence: 0
source 0 - assert 1788042671.000001172, sequence: 9938 - clear  0.000000000, sequence: 0
source 0 - assert 1788042672.000000155, sequence: 9939 - clear  0.000000000, sequence: 0
source 0 - assert 1788042672.999999860, sequence: 9940 - clear  0.000000000, sequence: 0
source 0 - assert 1788042673.999999917, sequence: 9941 - clear  0.000000000, sequence: 0
source 0 - assert 1788042675.000000270, sequence: 9942 - clear  0.000000000, sequence: 0
source 0 - assert 1788042675.999999696, sequence: 9943 - clear  0.000000000, sequence: 0
source 0 - assert 1788042676.999999864, sequence: 9944 - clear  0.000000000, sequence: 0
source 0 - assert 1788042678.000000179, sequence: 9945 - clear  0.000000000, sequence: 0
source 0 - assert 1788042679.000000382, sequence: 9946 - clear  0.000000000, sequence: 0
source 0 - assert 1788042680.000000104, sequence: 9947 - clear  0.000000000, sequence: 0
source 0 - assert 1788042680.999999899, sequence: 9948 - clear  0.000000000, sequence: 0
source 0 - assert 1788042682.000000250, sequence: 9949 - clear  0.000000000, sequence: 0
source 0 - assert 1788042683.000000343, sequence: 9950 - clear  0.000000000, sequence: 0
source 0 - assert 1788042684.000000120, sequence: 9951 - clear  0.000000000, sequence: 0
source 0 - assert 1788042685.000000157, sequence: 9952 - clear  0.000000000, sequence: 0
source 0 - assert 1788042686.000000842, sequence: 9953 - clear  0.000000000, sequence: 0
source 0 - assert 1788042686.999999991, sequence: 9954 - clear  0.000000000, sequence: 0
source 0 - assert 1788042687.999999861, sequence: 9955 - clear  0.000000000, sequence: 0
source 0 - assert 1788042689.000000269, sequence: 9956 - clear  0.000000000, sequence: 0
source 0 - assert 1788042690.000000398, sequence: 9957 - clear  0.000000000, sequence: 0
source 0 - assert 1788042690.999999899, sequence: 9958 - clear  0.000000000, sequence: 0
source 0 - assert 1788042691.999999862, sequence: 9959 - clear  0.000000000, sequence: 0
source 0 - assert 1788042693.000000177, sequence: 9960 - clear  0.000000000, sequence: 0
source 0 - assert 1788042693.999999993, sequence: 9961 - clear  0.000000000, sequence: 0
source 0 - assert 1788042694.999999789, sequence: 9962 - clear  0.000000000, sequence: 0
source 0 - assert 1788042696.000000160, sequence: 9963 - clear  0.000000000, sequence: 0
source 0 - assert 1788042697.000000217, sequence: 9964 - clear  0.000000000, sequence: 0
source 0 - assert 1788042697.999999938, sequence: 9965 - clear  0.000000000, sequence: 0
source 0 - assert 1788042698.999999696, sequence: 9966 - clear  0.000000000, sequence: 0
source 0 - assert 1788042700.000000046, sequence: 9967 - clear  0.000000000, sequence: 0
source 0 - assert 1788042700.999999711, sequence: 9968 - clear  0.000000000, sequence: 0
source 0 - assert 1788042701.999999912, sequence: 9969 - clear  0.000000000, sequence: 0
source 0 - assert 1788042702.999999854, sequence: 9970 - clear  0.000000000, sequence: 0
source 0 - assert 1788042704.000000092, sequence: 9971 - clear  0.000000000, sequence: 0
source 0 - assert 1788042704.999999719, sequence: 9972 - clear  0.000000000, sequence: 0
source 0 - assert 1788042705.999999976, sequence: 9973 - clear  0.000000000, sequence: 0
source 0 - assert 1788042706.999999939, sequence: 9974 - clear  0.000000000, sequence: 0
source 0 - assert 1788042707.999999699, sequence: 9975 - clear  0.000000000, sequence: 0
source 0 - assert 1788042708.999999791, sequence: 9976 - clear  0.000000000, sequence: 0
source 0 - assert 1788042709.999999514, sequence: 9977 - clear  0.000000000, sequence: 0
source 0 - assert 1788042710.999999626, sequence: 9978 - clear  0.000000000, sequence: 0
source 0 - assert 1788042711.999999960, sequence: 9979 - clear  0.000000000, sequence: 0
source 0 - assert 1788042712.999999775, sequence: 9980 - clear  0.000000000, sequence: 0
source 0 - assert 1788042714.000000276, sequence: 9981 - clear  0.000000000, sequence: 0
source 0 - assert 1788042714.999999851, sequence: 9982 - clear  0.000000000, sequence: 0
source 0 - assert 1788042715.999999741, sequence: 9983 - clear  0.000000000, sequence: 0
source 0 - assert 1788042716.999999743, sequence: 9984 - clear  0.000000000, sequence: 0
source 0 - assert 1788042718.000000263, sequence: 9985 - clear  0.000000000, sequence: 0
source 0 - assert 1788042718.999999968, sequence: 9986 - clear  0.000000000, sequence: 0
source 0 - assert 1788042719.999999767, sequence: 9987 - clear  0.000000000, sequence: 0
source 0 - assert 1788042721.000000213, sequence: 9988 - clear  0.000000000, sequence: 0
source 0 - assert 1788042721.999999678, sequence: 9989 - clear  0.000000000, sequence: 0
source 0 - assert 1788042722.999999790, sequence: 9990 - clear  0.000000000, sequence: 0
source 0 - assert 1788042723.999999995, sequence: 9991 - clear  0.000000000, sequence: 0
source 0 - assert 1788042725.000000182, sequence: 9992 - clear  0.000000000, sequence: 0
source 0 - assert 1788042725.999999924, sequence: 9993 - clear  0.000000000, sequence: 0
source 0 - assert 1788042726.999999648, sequence: 9994 - clear  0.000000000, sequence: 0
source 0 - assert 1788042728.000000149, sequence: 9995 - clear  0.000000000, sequence: 0
source 0 - assert 1788042728.999999892, sequence: 9996 - clear  0.000000000, sequence: 0
source 0 - assert 1788042729.999999838, sequence: 9997 - clear  0.000000000, sequence: 0
source 0 - assert 1788042731.000000025, sequence: 9998 - clear  0.000000000, sequence: 0
source 0 - assert 1788042732.000000731, sequence: 9999 - clear  0.000000000, sequence: 0
source 0 - assert 1788042732.999999825, sequence: 10000 - clear  0.000000000, sequence: 0
source 0 - assert 1788042733.999999845, sequence: 10001 - clear  0.000000000, sequence: 0
source 0 - assert 1788042735.000000866, sequence: 10002 - clear  0.000000000, sequence: 0
source 0 - assert 1788042735.999999627, sequence: 10003 - clear  0.000000000, sequence: 0
source 0 - assert 1788042736.999999888, sequence: 10004 - clear  0.000000000, sequence: 0
source 0 - assert 1788042738.000001205, sequence: 10005 - clear  0.000000000, sequence: 0
source 0 - assert 1788042738.999999967, sequence: 10006 - clear  0.000000000, sequence: 0
source 0 - assert 1788042740.000001377, sequence: 10007 - clear  0.000000000, sequence: 0
source 0 - assert 1788042740.999999861, sequence: 10008 - clear  0.000000000, sequence: 0
source 0 - assert 1788042741.999999844, sequence: 10009 - clear  0.000000000, sequence: 0
source 0 - assert 1788042743.000000142, sequence: 10010 - clear  0.000000000, sequence: 0
source 0 - assert 1788042744.000001773, sequence: 10011 - clear  0.000000000, sequence: 0
source 0 - assert 1788042744.999999737, sequence: 10012 - clear  0.000000000, sequence: 0
source 0 - assert 1788042746.000000202, sequence: 10013 - clear  0.000000000, sequence: 0
source 0 - assert 1788042746.999999833, sequence: 10014 - clear  0.000000000, sequence: 0
source 0 - assert 1788042747.999999778, sequence: 10015 - clear  0.000000000, sequence: 0
source 0 - assert 1788042748.999999558, sequence: 10016 - clear  0.000000000, sequence: 0
source 0 - assert 1788042749.999999596, sequence: 10017 - clear  0.000000000, sequence: 0
source 0 - assert 1788042750.999999691, sequence: 10018 - clear  0.000000000, sequence: 0
source 0 - assert 1788042751.999999619, sequence: 10019 - clear  0.000000000, sequence: 0
source 0 - assert 1788042752.999999991, sequence: 10020 - clear  0.000000000, sequence: 0
source 0 - assert 1788042753.999999975, sequence: 10021 - clear  0.000000000, sequence: 0
source 0 - assert 1788042754.999999942, sequence: 10022 - clear  0.000000000, sequence: 0
source 0 - assert 1788042755.999999686, sequence: 10023 - clear  0.000000000, sequence: 0
source 0 - assert 1788042757.000000153, sequence: 10024 - clear  0.000000000, sequence: 0
source 0 - assert 1788042757.999999841, sequence: 10025 - clear  0.000000000, sequence: 0
source 0 - assert 1788042759.000000066, sequence: 10026 - clear  0.000000000, sequence: 0
source 0 - assert 1788042760.000000198, sequence: 10027 - clear  0.000000000, sequence: 0
source 0 - assert 1788042761.000000034, sequence: 10028 - clear  0.000000000, sequence: 0
source 0 - assert 1788042762.000000722, sequence: 10029 - clear  0.000000000, sequence: 0
source 0 - assert 1788042763.000001020, sequence: 10030 - clear  0.000000000, sequence: 0
source 0 - assert 1788042764.000000262, sequence: 10031 - clear  0.000000000, sequence: 0
source 0 - assert 1788042764.999999968, sequence: 10032 - clear  0.000000000, sequence: 0
source 0 - assert 1788042766.000000099, sequence: 10033 - clear  0.000000000, sequence: 0
source 0 - assert 1788042767.000000025, sequence: 10034 - clear  0.000000000, sequence: 0
source 0 - assert 1788042767.999999729, sequence: 10035 - clear  0.000000000, sequence: 0
source 0 - assert 1788042768.999999988, sequence: 10036 - clear  0.000000000, sequence: 0
source 0 - assert 1788042770.000000007, sequence: 10037 - clear  0.000000000, sequence: 0
source 0 - assert 1788042771.000000489, sequence: 10038 - clear  0.000000000, sequence: 0
source 0 - assert 1788042772.000000082, sequence: 10039 - clear  0.000000000, sequence: 0
source 0 - assert 1788042772.999999972, sequence: 10040 - clear  0.000000000, sequence: 0
source 0 - assert 1788042774.000000009, sequence: 10041 - clear  0.000000000, sequence: 0
source 0 - assert 1788042775.000001103, sequence: 10042 - clear  0.000000000, sequence: 0
source 0 - assert 1788042775.999999788, sequence: 10043 - clear  0.000000000, sequence: 0
source 0 - assert 1788042776.999999974, sequence: 10044 - clear  0.000000000, sequence: 0
source 0 - assert 1788042777.999999901, sequence: 10045 - clear  0.000000000, sequence: 0
source 0 - assert 1788042778.999999976, sequence: 10046 - clear  0.000000000, sequence: 0
source 0 - assert 1788042779.999999755, sequence: 10047 - clear  0.000000000, sequence: 0
source 0 - assert 1788042780.999999960, sequence: 10048 - clear  0.000000000, sequence: 0
source 0 - assert 1788042782.000000165, sequence: 10049 - clear  0.000000000, sequence: 0
source 0 - assert 1788042782.999999980, sequence: 10050 - clear  0.000000000, sequence: 0
source 0 - assert 1788042783.999999630, sequence: 10051 - clear  0.000000000, sequence: 0
source 0 - assert 1788042785.000000149, sequence: 10052 - clear  0.000000000, sequence: 0
source 0 - assert 1788042785.999999818, sequence: 10053 - clear  0.000000000, sequence: 0
source 0 - assert 1788042786.999999932, sequence: 10054 - clear  0.000000000, sequence: 0
source 0 - assert 1788042787.999999786, sequence: 10055 - clear  0.000000000, sequence: 0
source 0 - assert 1788042789.000000308, sequence: 10056 - clear  0.000000000, sequence: 0
