trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1788047112.000000012, sequence: 3627 - clear  0.000000000, sequence: 0
source 0 - assert 1788047112.999999995, sequence: 3628 - clear  0.000000000, sequence: 0
source 0 - assert 1788047113.999999996, sequence: 3629 - clear  0.000000000, sequence: 0
source 0 - assert 1788047114.999999979, sequence: 3630 - clear  0.000000000, sequence: 0
source 0 - assert 1788047115.999999999, sequence: 3631 - clear  0.000000000, sequence: 0
source 0 - assert 1788047117.000000001, sequence: 3632 - clear  0.000000000, sequence: 0
source 0 - assert 1788047118.000000002, sequence: 3633 - clear  0.000000000, sequence: 0
source 0 - assert 1788047118.999999985, sequence: 3634 - clear  0.000000000, sequence: 0
source 0 - assert 1788047119.999999986, sequence: 3635 - clear  0.000000000, sequence: 0
source 0 - assert 1788047121.000000006, sequence: 3636 - clear  0.000000000, sequence: 0
source 0 - assert 1788047122.000000007, sequence: 3637 - clear  0.000000000, sequence: 0
source 0 - assert 1788047122.999999990, sequence: 3638 - clear  0.000000000, sequence: 0
source 0 - assert 1788047123.999999991, sequence: 3639 - clear  0.000000000, sequence: 0
source 0 - assert 1788047125.000000011, sequence: 3640 - clear  0.000000000, sequence: 0
source 0 - assert 1788047125.999999994, sequence: 3641 - clear  0.000000000, sequence: 0
source 0 - assert 1788047126.999999996, sequence: 3642 - clear  0.000000000, sequence: 0
source 0 - assert 1788047127.999999997, sequence: 3643 - clear  0.000000000, sequence: 0
source 0 - assert 1788047128.999999999, sequence: 3644 - clear  0.000000000, sequence: 0
source 0 - assert 1788047130.000000000, sequence: 3645 - clear  0.000000000, sequence: 0
source 0 - assert 1788047130.999999983, sequence: 3646 - clear  0.000000000, sequence: 0
source 0 - assert 1788047132.000000003, sequence: 3647 - clear  0.000000000, sequence: 0
source 0 - assert 1788047133.000000004, sequence: 3648 - clear  0.000000000, sequence: 0
source 0 - assert 1788047133.999999987, sequence: 3649 - clear  0.000000000, sequence: 0
source 0 - assert 1788047134.999999988, sequence: 3650 - clear  0.000000000, sequence: 0
source 0 - assert 1788047135.999999990, sequence: 3651 - clear  0.000000000, sequence: 0
source 0 - assert 1788047136.999999991, sequence: 3652 - clear  0.000000000, sequence: 0
source 0 - assert 1788047137.999999992, sequence: 3653 - clear  0.000000000, sequence: 0
source 0 - assert 1788047138.999999994, sequence: 3654 - clear  0.000000000, sequence: 0
source 0 - assert 1788047139.999999995, sequence: 3655 - clear  0.000000000, sequence: 0
source 0 - assert 1788047140.999999997, sequence: 3656 - clear  0.000000000, sequence: 0
source 0 - assert 1788047141.999999998, sequence: 3657 - clear  0.000000000, sequence: 0
source 0 - assert 1788047142.999999981, sequence: 3658 - clear  0.000000000, sequence: 0
source 0 - assert 1788047143.999999982, sequence: 3659 - clear  0.000000000, sequence: 0
source 0 - assert 1788047145.000000002, sequence: 3660 - clear  0.000000000, sequence: 0
source 0 - assert 1788047145.999999985, sequence: 3661 - clear  0.000000000, sequence: 0
source 0 - assert 1788047147.000000005, sequence: 3662 - clear  0.000000000, sequence: 0
source 0 - assert 1788047148.000000007, sequence: 3663 - clear  0.000000000, sequence: 0
source 0 - assert 1788047148.999999990, sequence: 3664 - clear  0.000000000, sequence: 0
source 0 - assert 1788047149.999999992, sequence: 3665 - clear  0.000000000, sequence: 0
source 0 - assert 1788047150.999999993, sequence: 3666 - clear  0.000000000, sequence: 0
source 0 - assert 1788047152.000000013, sequence: 3667 - clear  0.000000000, sequence: 0
source 0 - assert 1788047152.999999996, sequence: 3668 - clear  0.000000000, sequence: 0
source 0 - assert 1788047153.999999979, sequence: 3669 - clear  0.000000000, sequence: 0
source 0 - assert 1788047154.999999999, sequence: 3670 - clear  0.000000000, sequence: 0
source 0 - assert 1788047155.999999981, sequence: 3671 - clear  0.000000000, sequence: 0
source 0 - assert 1788047157.000000001, sequence: 3672 - clear  0.000000000, sequence: 0
source 0 - assert 1788047158.000000021, sequence: 3673 - clear  0.000000000, sequence: 0
source 0 - assert 1788047159.000000004, sequence: 3674 - clear  0.000000000, sequence: 0
source 0 - assert 1788047159.999999987, sequence: 3675 - clear  0.000000000, sequence: 0
source 0 - assert 1788047160.999999989, sequence: 3676 - clear  0.000000000, sequence: 0
source 0 - assert 1788047161.999999991, sequence: 3677 - clear  0.000000000, sequence: 0
source 0 - assert 1788047162.999999995, sequence: 3678 - clear  0.000000000, sequence: 0
source 0 - assert 1788047163.999999998, sequence: 3679 - clear  0.000000000, sequence: 0
source 0 - assert 1788047164.999999999, sequence: 3680 - clear  0.000000000, sequence: 0
source 0 - assert 1788047165.999999982, sequence: 3681 - clear  0.000000000, sequence: 0
source 0 - assert 1788047166.999999983, sequence: 3682 - clear  0.000000000, sequence: 0
source 0 - assert 1788047168.000000022, sequence: 3683 - clear  0.000000000, sequence: 0
source 0 - assert 1788047169.000000005, sequence: 3684 - clear  0.000000000, sequence: 0
source 0 - assert 1788047170.000000006, sequence: 3685 - clear  0.000000000, sequence: 0
source 0 - assert 1788047171.000000026, sequence: 3686 - clear  0.000000000, sequence: 0
source 0 - assert 1788047171.999999990, sequence: 3687 - clear  0.000000000, sequence: 0
source 0 - assert 1788047173.000000010, sequence: 3688 - clear  0.000000000, sequence: 0
source 0 - assert 1788047174.000000012, sequence: 3689 - clear  0.000000000, sequence: 0
source 0 - assert 1788047175.000000013, sequence: 3690 - clear  0.000000000, sequence: 0
source 0 - assert 1788047176.000000033, sequence: 3691 - clear  0.000000000, sequence: 0
source 0 - assert 1788047176.999999997, sequence: 3692 - clear  0.000000000, sequence: 0
source 0 - assert 1788047177.999999999, sequence: 3693 - clear  0.000000000, sequence: 0
source 0 - assert 1788047179.000000000, sequence: 3694 - clear  0.000000000, sequence: 0
source 0 - assert 1788047180.000000001, sequence: 3695 - clear  0.000000000, sequence: 0
source 0 - assert 1788047181.000000003, sequence: 3696 - clear  0.000000000, sequence: 0
source 0 - assert 1788047182.000000004, sequence: 3697 - clear  0.000000000, sequence: 0
source 0 - assert 1788047182.999999987, sequence: 3698 - clear  0.000000000, sequence: 0
source 0 - assert 1788047183.999999988, sequence: 3699 - clear  0.000000000, sequence: 0
source 0 - assert 1788047184.999999990, sequence: 3700 - clear  0.000000000, sequence: 0
source 0 - assert 1788047186.000000010, sequence: 3701 - clear  0.000000000, sequence: 0
source 0 - assert 1788047187.000000011, sequence: 3702 - clear  0.000000000, sequence: 0
source 0 - assert 1788047187.999999994, sequence: 3703 - clear  0.000000000, sequence: 0
source 0 - assert 1788047189.000000014, sequence: 3704 - clear  0.000000000, sequence: 0
source 0 - assert 1788047189.999999997, sequence: 3705 - clear  0.000000000, sequence: 0
source 0 - assert 1788047190.999999998, sequence: 3706 - clear  0.000000000, sequence: 0
source 0 - assert 1788047191.999999999, sequence: 3707 - clear  0.000000000, sequence: 0
source 0 - assert 1788047193.000000001, sequence: 3708 - clear  0.000000000, sequence: 0
source 0 - assert 1788047194.000000002, sequence: 3709 - clear  0.000000000, sequence: 0
source 0 - assert 1788047195.000000004, sequence: 3710 - clear  0.000000000, sequence: 0
source 0 - assert 1788047196.000000005, sequence: 3711 - clear  0.000000000, sequence: 0
source 0 - assert 1788047196.999999988, sequence: 3712 - clear  0.000000000, sequence: 0
source 0 - assert 1788047198.000000008, sequence: 3713 - clear  0.000000000, sequence: 0
source 0 - assert 1788047198.999999991, sequence: 3714 - clear  0.000000000, sequence: 0
source 0 - assert 1788047200.000000011, sequence: 3715 - clear  0.000000000, sequence: 0
source 0 - assert 1788047200.999999993, sequence: 3716 - clear  0.000000000, sequence: 0
source 0 - assert 1788047202.000000013, sequence: 3717 - clear  0.000000000, sequence: 0
source 0 - assert 1788047202.999999996, sequence: 3718 - clear  0.000000000, sequence: 0
source 0 - assert 1788047204.000000016, sequence: 3719 - clear  0.000000000, sequence: 0
source 0 - assert 1788047204.999999999, sequence: 3720 - clear  0.000000000, sequence: 0
source 0 - assert 1788047206.000000000, sequence: 3721 - clear  0.000000000, sequence: 0
source 0 - assert 1788047207.000000002, sequence: 3722 - clear  0.000000000, sequence: 0
source 0 - assert 1788047208.000000003, sequence: 3723 - clear  0.000000000, sequence: 0
source 0 - assert 1788047209.000000005, sequence: 3724 - clear  0.000000000, sequence: 0
source 0 - assert 1788047210.000000006, sequence: 3725 - clear  0.000000000, sequence: 0
source 0 - assert 1788047210.999999988, sequence: 3726 - clear  0.000000000, sequence: 0
source 0 - assert 1788047212.000000008, sequence: 3727 - clear  0.000000000, sequence: 0
source 0 - assert 1788047213.000000009, sequence: 3728 - clear  0.000000000, sequence: 0
source 0 - assert 1788047213.999999991, sequence: 3729 - clear  0.000000000, sequence: 0
source 0 - assert 1788047214.999999993, sequence: 3730 - clear  0.000000000, sequence: 0
source 0 - assert 1788047216.000000031, sequence: 3731 - clear  0.000000000, sequence: 0
source 0 - assert 1788047217.000000014, sequence: 3732 - clear  0.000000000, sequence: 0
source 0 - assert 1788047218.000000034, sequence: 3733 - clear  0.000000000, sequence: 0
source 0 - assert 1788047218.999999998, sequence: 3734 - clear  0.000000000, sequence: 0
source 0 - assert 1788047219.999999999, sequence: 3735 - clear  0.000000000, sequence: 0
source 0 - assert 1788047221.000000001, sequence: 3736 - clear  0.000000000, sequence: 0
source 0 - assert 1788047222.000000020, sequence: 3737 - clear  0.000000000, sequence: 0
source 0 - assert 1788047223.000000003, sequence: 3738 - clear  0.000000000, sequence: 0
source 0 - assert 1788047224.000000005, sequence: 3739 - clear  0.000000000, sequence: 0
source 0 - assert 1788047225.000000006, sequence: 3740 - clear  0.000000000, sequence: 0
source 0 - assert 1788047225.999999989, sequence: 3741 - clear  0.000000000, sequence: 0
source 0 - assert 1788047226.999999990, sequence: 3742 - clear  0.000000000, sequence: 0
source 0 - assert 1788047228.000000010, sequence: 3743 - clear  0.000000000, sequence: 0
source 0 - assert 1788047228.999999993, sequence: 3744 - clear  0.000000000, sequence: 0
source 0 - assert 1788047229.999999994, sequence: 3745 - clear  0.000000000, sequence: 0
source 0 - assert 1788047230.999999996, sequence: 3746 - clear  0.000000000, sequence: 0
source 0 - assert 1788047232.000000015, sequence: 3747 - clear  0.000000000, sequence: 0
source 0 - assert 1788047232.999999998, sequence: 3748 - clear  0.000000000, sequence: 0
source 0 - assert 1788047234.000000000, sequence: 3749 - clear  0.000000000, sequence: 0
source 0 - assert 1788047235.000000001, sequence: 3750 - clear  0.000000000, sequence: 0
source 0 - assert 1788047236.000000021, sequence: 3751 - clear  0.000000000, sequence: 0
source 0 - assert 1788047237.000000004, sequence: 3752 - clear  0.000000000, sequence: 0
source 0 - assert 1788047238.000000005, sequence: 3753 - clear  0.000000000, sequence: 0
source 0 - assert 1788047239.000000007, sequence: 3754 - clear  0.000000000, sequence: 0
source 0 - assert 1788047240.000000008, sequence: 3755 - clear  0.000000000, sequence: 0
source 0 - assert 1788047241.000000009, sequence: 3756 - clear  0.000000000, sequence: 0
source 0 - assert 1788047241.999999992, sequence: 3757 - clear  0.000000000, sequence: 0
source 0 - assert 1788047242.999999994, sequence: 3758 - clear  0.000000000, sequence: 0
source 0 - assert 1788047244.000000013, sequence: 3759 - clear  0.000000000, sequence: 0
source 0 - assert 1788047244.999999996, sequence: 3760 - clear  0.000000000, sequence: 0
source 0 - assert 1788047245.999999998, sequence: 3761 - clear  0.000000000, sequence: 0
source 0 - assert 1788047246.999999999, sequence: 3762 - clear  0.000000000, sequence: 0
source 0 - assert 1788047248.000000000, sequence: 3763 - clear  0.000000000, sequence: 0
source 0 - assert 1788047248.999999983, sequence: 3764 - clear  0.000000000, sequence: 0
source 0 - assert 1788047250.000000003, sequence: 3765 - clear  0.000000000, sequence: 0
source 0 - assert 1788047251.000000004, sequence: 3766 - clear  0.000000000, sequence: 0
source 0 - assert 1788047252.000000024, sequence: 3767 - clear  0.000000000, sequence: 0
source 0 - assert 1788047252.999999989, sequence: 3768 - clear  0.000000000, sequence: 0
source 0 - assert 1788047254.000000009, sequence: 3769 - clear  0.000000000, sequence: 0
source 0 - assert 1788047254.999999991, sequence: 3770 - clear  0.000000000, sequence: 0
source 0 - assert 1788047256.000000011, sequence: 3771 - clear  0.000000000, sequence: 0
source 0 - assert 1788047257.000000013, sequence: 3772 - clear  0.000000000, sequence: 0
source 0 - assert 1788047257.999999996, sequence: 3773 - clear  0.000000000, sequence: 0
source 0 - assert 1788047258.999999997, sequence: 3774 - clear  0.000000000, sequence: 0
source 0 - assert 1788047260.000000017, sequence: 3775 - clear  0.000000000, sequence: 0
source 0 - assert 1788047261.000000000, sequence: 3776 - clear  0.000000000, sequence: 0
source 0 - assert 1788047262.000000001, sequence: 3777 - clear  0.000000000, sequence: 0
source 0 - assert 1788047263.000000002, sequence: 3778 - clear  0.000000000, sequence: 0
source 0 - assert 1788047263.999999985, sequence: 3779 - clear  0.000000000, sequence: 0
source 0 - assert 1788047265.000000024, sequence: 3780 - clear  0.000000000, sequence: 0
source 0 - assert 1788047266.000000006, sequence: 3781 - clear  0.000000000, sequence: 0
source 0 - assert 1788047266.999999989, sequence: 3782 - clear  0.000000000, sequence: 0
source 0 - assert 1788047267.999999991, sequence: 3783 - clear  0.000000000, sequence: 0
source 0 - assert 1788047269.000000011, sequence: 3784 - clear  0.000000000, sequence: 0
source 0 - assert 1788047269.999999993, sequence: 3785 - clear  0.000000000, sequence: 0
source 0 - assert 1788047270.999999995, sequence: 3786 - clear  0.000000000, sequence: 0
source 0 - assert 1788047271.999999996, sequence: 3787 - clear  0.000000000, sequence: 0
source 0 - assert 1788047272.999999997, sequence: 3788 - clear  0.000000000, sequence: 0
source 0 - assert 1788047273.999999999, sequence: 3789 - clear  0.000000000, sequence: 0
source 0 - assert 1788047275.000000019, sequence: 3790 - clear  0.000000000, sequence: 0
source 0 - assert 1788047275.999999983, sequence: 3791 - clear  0.000000000, sequence: 0
source 0 - assert 1788047277.000000003, sequence: 3792 - clear  0.000000000, sequence: 0
source 0 - assert 1788047278.000000004, sequence: 3793 - clear  0.000000000, sequence: 0
source 0 - assert 1788047279.000000006, sequence: 3794 - clear  0.000000000, sequence: 0
source 0 - assert 1788047279.999999988, sequence: 3795 - clear  0.000000000, sequence: 0
source 0 - assert 1788047280.999999990, sequence: 3796 - clear  0.000000000, sequence: 0
source 0 - assert 1788047282.000000010, sequence: 3797 - clear  0.000000000, sequence: 0
source 0 - assert 1788047282.999999992, sequence: 3798 - clear  0.000000000, sequence: 0
source 0 - assert 1788047284.000000012, sequence: 3799 - clear  0.000000000, sequence: 0
source 0 - assert 1788047284.999999995, sequence: 3800 - clear  0.000000000, sequence: 0
source 0 - assert 1788047285.999999997, sequence: 3801 - clear  0.000000000, sequence: 0
source 0 - assert 1788047286.999999998, sequence: 3802 - clear  0.000000000, sequence: 0
source 0 - assert 1788047287.999999981, sequence: 3803 - clear  0.000000000, sequence: 0
source 0 - assert 1788047289.000000001, sequence: 3804 - clear  0.000000000, sequence: 0
source 0 - assert 1788047290.000000002, sequence: 3805 - clear  0.000000000, sequence: 0
source 0 - assert 1788047291.000000003, sequence: 3806 - clear  0.000000000, sequence: 0
source 0 - assert 1788047291.999999986, sequence: 3807 - clear  0.000000000, sequence: 0
source 0 - assert 1788047293.000000006, sequence: 3808 - clear  0.000000000, sequence: 0
source 0 - assert 1788047293.999999989, sequence: 3809 - clear  0.000000000, sequence: 0
source 0 - assert 1788047294.999999990, sequence: 3810 - clear  0.000000000, sequence: 0
source 0 - assert 1788047295.999999992, sequence: 3811 - clear  0.000000000, sequence: 0
source 0 - assert 1788047297.000000012, sequence: 3812 - clear  0.000000000, sequence: 0
source 0 - assert 1788047298.000000013, sequence: 3813 - clear  0.000000000, sequence: 0
source 0 - assert 1788047298.999999996, sequence: 3814 - clear  0.000000000, sequence: 0
source 0 - assert 1788047299.999999979, sequence: 3815 - clear  0.000000000, sequence: 0
source 0 - assert 1788047300.999999998, sequence: 3816 - clear  0.000000000, sequence: 0
source 0 - assert 1788047301.999999981, sequence: 3817 - clear  0.000000000, sequence: 0
source 0 - assert 1788047303.000000001, sequence: 3818 - clear  0.000000000, sequence: 0
source 0 - assert 1788047304.000000003, sequence: 3819 - clear  0.000000000, sequence: 0
source 0 - assert 1788047304.999999985, sequence: 3820 - clear  0.000000000, sequence: 0
source 0 - assert 1788047305.999999987, sequence: 3821 - clear  0.000000000, sequence: 0
source 0 - assert 1788047307.000000007, sequence: 3822 - clear  0.000000000, sequence: 0
source 0 - assert 1788047307.999999990, sequence: 3823 - clear  0.000000000, sequence: 0
source 0 - assert 1788047308.999999992, sequence: 3824 - clear  0.000000000, sequence: 0
source 0 - assert 1788047309.999999994, sequence: 3825 - clear  0.000000000, sequence: 0
source 0 - assert 1788047311.000000014, sequence: 3826 - clear  0.000000000, sequence: 0
source 0 - assert 1788047311.999999997, sequence: 3827 - clear  0.000000000, sequence: 0
source 0 - assert 1788047312.999999980, sequence: 3828 - clear  0.000000000, sequence: 0
source 0 - assert 1788047313.999999982, sequence: 3829 - clear  0.000000000, sequence: 0
source 0 - assert 1788047315.000000001, sequence: 3830 - clear  0.000000000, sequence: 0
source 0 - assert 1788047316.000000003, sequence: 3831 - clear  0.000000000, sequence: 0
source 0 - assert 1788047317.000000004, sequence: 3832 - clear  0.000000000, sequence: 0
source 0 - assert 1788047318.000000006, sequence: 3833 - clear  0.000000000, sequence: 0
source 0 - assert 1788047318.999999989, sequence: 3834 - clear  0.000000000, sequence: 0
source 0 - assert 1788047319.999999990, sequence: 3835 - clear  0.000000000, sequence: 0
source 0 - assert 1788047320.999999991, sequence: 3836 - clear  0.000000000, sequence: 0
source 0 - assert 1788047321.999999974, sequence: 3837 - clear  0.000000000, sequence: 0
source 0 - assert 1788047323.000000013, sequence: 3838 - clear  0.000000000, sequence: 0
source 0 - assert 1788047323.999999996, sequence: 3839 - clear  0.000000000, sequence: 0
source 0 - assert 1788047324.999999998, sequence: 3840 - clear  0.000000000, sequence: 0
source 0 - assert 1788047325.999999981, sequence: 3841 - clear  0.000000000, sequence: 0
source 0 - assert 1788047327.000000019, sequence: 3842 - clear  0.000000000, sequence: 0
source 0 - assert 1788047328.000000002, sequence: 3843 - clear  0.000000000, sequence: 0
source 0 - assert 1788047328.999999985, sequence: 3844 - clear  0.000000000, sequence: 0
source 0 - assert 1788047330.000000005, sequence: 3845 - clear  0.000000000, sequence: 0
source 0 - assert 1788047330.999999987, sequence: 3846 - clear  0.000000000, sequence: 0
source 0 - assert 1788047332.000000007, sequence: 3847 - clear  0.000000000, sequence: 0
source 0 - assert 1788047333.000000009, sequence: 3848 - clear  0.000000000, sequence: 0
source 0 - assert 1788047333.999999992, sequence: 3849 - clear  0.000000000, sequence: 0
source 0 - assert 1788047334.999999993, sequence: 3850 - clear  0.000000000, sequence: 0
source 0 - assert 1788047335.999999994, sequence: 3851 - clear  0.000000000, sequence: 0
source 0 - assert 1788047336.999999996, sequence: 3852 - clear  0.000000000, sequence: 0
source 0 - assert 1788047337.999999997, sequence: 3853 - clear  0.000000000, sequence: 0
source 0 - assert 1788047339.000000017, sequence: 3854 - clear  0.000000000, sequence: 0
source 0 - assert 1788047340.000000000, sequence: 3855 - clear  0.000000000, sequence: 0
source 0 - assert 1788047341.000000001, sequence: 3856 - clear  0.000000000, sequence: 0
source 0 - assert 1788047341.999999984, sequence: 3857 - clear  0.000000000, sequence: 0
source 0 - assert 1788047343.000000004, sequence: 3858 - clear  0.000000000, sequence: 0
source 0 - assert 1788047344.000000006, sequence: 3859 - clear  0.000000000, sequence: 0
source 0 - assert 1788047345.000000025, sequence: 3860 - clear  0.000000000, sequence: 0
source 0 - assert 1788047345.999999990, sequence: 3861 - clear  0.000000000, sequence: 0
source 0 - assert 1788047347.000000010, sequence: 3862 - clear  0.000000000, sequence: 0
source 0 - assert 1788047347.999999993, sequence: 3863 - clear  0.000000000, sequence: 0
source 0 - assert 1788047348.999999994, sequence: 3864 - clear  0.000000000, sequence: 0
source 0 - assert 1788047349.999999995, sequence: 3865 - clear  0.000000000, sequence: 0
source 0 - assert 1788047350.999999997, sequence: 3866 - clear  0.000000000, sequence: 0
source 0 - assert 1788047351.999999998, sequence: 3867 - clear  0.000000000, sequence: 0
source 0 - assert 1788047353.000000000, sequence: 3868 - clear  0.000000000, sequence: 0
source 0 - assert 1788047354.000000001, sequence: 3869 - clear  0.000000000, sequence: 0
source 0 - assert 1788047355.000000021, sequence: 3870 - clear  0.000000000, sequence: 0
source 0 - assert 1788047356.000000022, sequence: 3871 - clear  0.000000000, sequence: 0
source 0 - assert 1788047357.000000005, sequence: 3872 - clear  0.000000000, sequence: 0
source 0 - assert 1788047357.999999988, sequence: 3873 - clear  0.000000000, sequence: 0
source 0 - assert 1788047359.000000008, sequence: 3874 - clear  0.000000000, sequence: 0
source 0 - assert 1788047360.000000009, sequence: 3875 - clear  0.000000000, sequence: 0
source 0 - assert 1788047361.000000011, sequence: 3876 - clear  0.000000000, sequence: 0
source 0 - assert 1788047361.999999994, sequence: 3877 - clear  0.000000000, sequence: 0
source 0 - assert 1788047363.000000013, sequence: 3878 - clear  0.000000000, sequence: 0
source 0 - assert 1788047364.000000015, sequence: 3879 - clear  0.000000000, sequence: 0
source 0 - assert 1788047364.999999998, sequence: 3880 - clear  0.000000000, sequence: 0
source 0 - assert 1788047365.999999999, sequence: 3881 - clear  0.000000000, sequence: 0
source 0 - assert 1788047367.000000000, sequence: 3882 - clear  0.000000000, sequence: 0
source 0 - assert 1788047367.999999983, sequence: 3883 - clear  0.000000000, sequence: 0
source 0 - assert 1788047369.000000003, sequence: 3884 - clear  0.000000000, sequence: 0
source 0 - assert 1788047369.999999986, sequence: 3885 - clear  0.000000000, sequence: 0
source 0 - assert 1788047371.000000006, sequence: 3886 - clear  0.000000000, sequence: 0
source 0 - assert 1788047372.000000007, sequence: 3887 - clear  0.000000000, sequence: 0
source 0 - assert 1788047373.000000009, sequence: 3888 - clear  0.000000000, sequence: 0
source 0 - assert 1788047374.000000010, sequence: 3889 - clear  0.000000000, sequence: 0
source 0 - assert 1788047375.000000011, sequence: 3890 - clear  0.000000000, sequence: 0
source 0 - assert 1788047375.999999994, sequence: 3891 - clear  0.000000000, sequence: 0
source 0 - assert 1788047376.999999995, sequence: 3892 - clear  0.000000000, sequence: 0
source 0 - assert 1788047378.000000015, sequence: 3893 - clear  0.000000000, sequence: 0
source 0 - assert 1788047378.999999998, sequence: 3894 - clear  0.000000000, sequence: 0
source 0 - assert 1788047379.999999999, sequence: 3895 - clear  0.000000000, sequence: 0
source 0 - assert 1788047381.000000019, sequence: 3896 - clear  0.000000000, sequence: 0
source 0 - assert 1788047382.000000002, sequence: 3897 - clear  0.000000000, sequence: 0
source 0 - assert 1788047383.000000003, sequence: 3898 - clear  0.000000000, sequence: 0
source 0 - assert 1788047384.000000005, sequence: 3899 - clear  0.000000000, sequence: 0
source 0 - assert 1788047385.000000006, sequence: 3900 - clear  0.000000000, sequence: 0
source 0 - assert 1788047386.000000007, sequence: 3901 - clear  0.000000000, sequence: 0
source 0 - assert 1788047387.000000008, sequence: 3902 - clear  0.000000000, sequence: 0
source 0 - assert 1788047388.000000010, sequence: 3903 - clear  0.000000000, sequence: 0
source 0 - assert 1788047388.999999992, sequence: 3904 - clear  0.000000000, sequence: 0
source 0 - assert 1788047389.999999994, sequence: 3905 - clear  0.000000000, sequence: 0
source 0 - assert 1788047390.999999995, sequence: 3906 - clear  0.000000000, sequence: 0
source 0 - assert 1788047391.999999996, sequence: 3907 - clear  0.000000000, sequence: 0
source 0 - assert 1788047392.999999997, sequence: 3908 - clear  0.000000000, sequence: 0
source 0 - assert 1788047393.999999999, sequence: 3909 - clear  0.000000000, sequence: 0
source 0 - assert 1788047395.000000018, sequence: 3910 - clear  0.000000000, sequence: 0
source 0 - assert 1788047396.000000001, sequence: 3911 - clear  0.000000000, sequence: 0
source 0 - assert 1788047397.000000003, sequence: 3912 - clear  0.000000000, sequence: 0
source 0 - assert 1788047397.999999986, sequence: 3913 - clear  0.000000000, sequence: 0
source 0 - assert 1788047399.000000005, sequence: 3914 - clear  0.000000000, sequence: 0
source 0 - assert 1788047400.000000007, sequence: 3915 - clear  0.000000000, sequence: 0
source 0 - assert 1788047401.000000008, sequence: 3916 - clear  0.000000000, sequence: 0
source 0 - assert 1788047401.999999991, sequence: 3917 - clear  0.000000000, sequence: 0
source 0 - assert 1788047403.000000011, sequence: 3918 - clear  0.000000000, sequence: 0
source 0 - assert 1788047404.000000012, sequence: 3919 - clear  0.000000000, sequence: 0
source 0 - assert 1788047405.000000014, sequence: 3920 - clear  0.000000000, sequence: 0
source 0 - assert 1788047405.999999996, sequence: 3921 - clear  0.000000000, sequence: 0
source 0 - assert 1788047407.000000016, sequence: 3922 - clear  0.000000000, sequence: 0
source 0 - assert 1788047407.999999999, sequence: 3923 - clear  0.000000000, sequence: 0
source 0 - assert 1788047409.000000000, sequence: 3924 - clear  0.000000000, sequence: 0
source 0 - assert 1788047410.000000001, sequence: 3925 - clear  0.000000000, sequence: 0
source 0 - assert 1788047411.000000003, sequence: 3926 - clear  0.000000000, sequence: 0
source 0 - assert 1788047412.000000023, sequence: 3927 - clear  0.000000000, sequence: 0
source 0 - assert 1788047412.999999987, sequence: 3928 - clear  0.000000000, sequence: 0
source 0 - assert 1788047413.999999988, sequence: 3929 - clear  0.000000000, sequence: 0
source 0 - assert 1788047415.000000008, sequence: 3930 - clear  0.000000000, sequence: 0
source 0 - assert 1788047416.000000010, sequence: 3931 - clear  0.000000000, sequence: 0
source 0 - assert 1788047417.000000011, sequence: 3932 - clear  0.000000000, sequence: 0
source 0 - assert 1788047418.000000012, sequence: 3933 - clear  0.000000000, sequence: 0
source 0 - assert 1788047419.000000014, sequence: 3934 - clear  0.000000000, sequence: 0
source 0 - assert 1788047419.999999997, sequence: 3935 - clear  0.000000000, sequence: 0
source 0 - assert 1788047421.000000016, sequence: 3936 - clear  0.000000000, sequence: 0
source 0 - assert 1788047422.000000018, sequence: 3937 - clear  0.000000000, sequence: 0
source 0 - assert 1788047423.000000000, sequence: 3938 - clear  0.000000000, sequence: 0
source 0 - assert 1788047424.000000001, sequence: 3939 - clear  0.000000000, sequence: 0
source 0 - assert 1788047425.000000021, sequence: 3940 - clear  0.000000000, sequence: 0
source 0 - assert 1788047426.000000004, sequence: 3941 - clear  0.000000000, sequence: 0
source 0 - assert 1788047426.999999987, sequence: 3942 - clear  0.000000000, sequence: 0
source 0 - assert 1788047428.000000007, sequence: 3943 - clear  0.000000000, sequence: 0
source 0 - assert 1788047429.000000008, sequence: 3944 - clear  0.000000000, sequence: 0
source 0 - assert 1788047429.999999991, sequence: 3945 - clear  0.000000000, sequence: 0
source 0 - assert 1788047430.999999992, sequence: 3946 - clear  0.000000000, sequence: 0
source 0 - assert 1788047432.000000012, sequence: 3947 - clear  0.000000000, sequence: 0
source 0 - assert 1788047432.999999994, sequence: 3948 - clear  0.000000000, sequence: 0
source 0 - assert 1788047433.999999995, sequence: 3949 - clear  0.000000000, sequence: 0
source 0 - assert 1788047435.000000034, sequence: 3950 - clear  0.000000000, sequence: 0
source 0 - assert 1788047436.000000017, sequence: 3951 - clear  0.000000000, sequence: 0
source 0 - assert 1788047437.000000018, sequence: 3952 - clear  0.000000000, sequence: 0
source 0 - assert 1788047438.000000001, sequence: 3953 - clear  0.000000000, sequence: 0
source 0 - assert 1788047439.000000002, sequence: 3954 - clear  0.000000000, sequence: 0
source 0 - assert 1788047440.000000003, sequence: 3955 - clear  0.000000000, sequence: 0
source 0 - assert 1788047441.000000023, sequence: 3956 - clear  0.000000000, sequence: 0
source 0 - assert 1788047442.000000005, sequence: 3957 - clear  0.000000000, sequence: 0
source 0 - assert 1788047443.000000007, sequence: 3958 - clear  0.000000000, sequence: 0
